case_id,seed,mode,error_mode,variant,completed,stop_reason,grid,active,side,stations_total,stations_visited,discovered_channels,cleared_channels,discovery_certificate,virtual_time_s,runtime_s,fallback_channels,no_signal_localization,safe_clears,optimistic_clears,active_queries,fallback_attempts,source_count,directional_count,cleared,clear_ratio,time_per_source_s,distance_m,measures,switches,clear_failures
SELF-Q4-mixed-fixed_hash-291,291,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 16, 17, 19, 20]","[2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 16, 17, 19, 20]",full_mesh,14828.535437382785,0.015010124999999874,0,43,14,0,0,0,14,2,14,1.0,1059.181102670199,51247.67718691394,758,719,0
SELF-Q4-mixed-fixed_hash-292,292,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 18, 19, 20]","[1, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 18, 19, 20]",full_mesh,15524.623651302394,0.016391124999998397,0,60,15,0,0,0,15,10,15,1.0,1034.9749100868262,52918.11825651199,815,791,0
SELF-Q4-mixed-fixed_hash-293,293,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,55,"[1, 2, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,12302.031503766113,0.014288125000000207,0,41,14,3,4,0,16,12,16,1.0,768.8769689853821,40940.15751883056,674,661,1
SELF-Q4-mixed-fixed_hash-294,294,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 6, 7, 10, 12, 13, 15, 16, 17]","[2, 3, 6, 7, 10, 12, 13, 15, 16, 17]",full_mesh,16295.083933746455,0.015949042000002578,0,78,10,0,0,0,10,7,10,1.0,1629.5083933746455,49395.41966873228,1067,1031,0
SELF-Q4-mixed-fixed_hash-295,295,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 4, 5, 10, 11, 12, 13, 15, 16, 19]","[1, 3, 4, 5, 10, 11, 12, 13, 15, 16, 19]",full_mesh,15983.970866675272,0.01545441700000083,0,36,11,0,0,0,11,4,11,1.0,1453.0882606068428,49969.854333376345,996,955,0
SELF-Q4-mixed-fixed_hash-296,296,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 7, 9, 10, 11, 12, 14, 16, 17, 20]","[1, 2, 3, 7, 9, 10, 11, 12, 14, 16, 17, 20]",full_mesh,15274.634961504722,0.014744750000001972,0,30,12,0,0,0,12,5,12,1.0,1272.88624679206,50303.174807523625,866,824,0
SELF-Q4-mixed-fixed_hash-297,297,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 7, 8, 11, 12, 13, 14, 15, 17, 19, 20]","[1, 2, 3, 7, 8, 11, 12, 13, 14, 15, 17, 19, 20]",full_mesh,15420.190556326348,0.013852582999998475,0,47,13,0,0,0,13,5,13,1.0,1186.168504332796,51990.95278163175,832,797,0
SELF-Q4-mixed-fixed_hash-298,298,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19]","[1, 3, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19]",full_mesh,15194.181220688495,0.014260416999999137,0,36,14,0,0,0,14,5,14,1.0,1085.2986586206068,51125.90610344247,822,789,0
SELF-Q4-mixed-fixed_hash-299,299,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20]","[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20]",full_mesh,14419.772322331994,0.01351125000000053,0,70,15,0,0,0,15,12,15,1.0,961.3181548221329,52083.86161165998,659,633,0
SELF-Q4-mixed-fixed_hash-300,300,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,50,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20]","[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20]",count_upper_bound,10626.510325223055,0.013251708000002083,1,72,11,6,4,2,16,10,16,1.0,664.1568953264409,35962.551626115295,559,550,3
SELF-Q4-mixed-fixed_hash-301,301,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 4, 5, 8, 10, 11, 13, 15, 16, 18]","[2, 4, 5, 8, 10, 11, 13, 15, 16, 18]",full_mesh,15630.201970447879,0.01490562500000081,0,61,10,0,0,0,10,9,10,1.0,1563.020197044788,45661.009852239404,1080,1048,0
SELF-Q4-mixed-fixed_hash-302,302,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 7, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 4, 7, 12, 14, 15, 16, 17, 18, 19, 20]",full_mesh,16160.676849096912,0.015132833999999207,0,59,11,0,0,0,11,9,11,1.0,1469.152440826992,50958.38424548457,991,959,0
SELF-Q4-mixed-fixed_hash-303,303,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 7, 8, 9, 10, 13, 16, 17, 18, 19, 20]","[2, 3, 7, 8, 9, 10, 13, 16, 17, 18, 19, 20]",full_mesh,15670.907839663994,0.013466291000000297,0,33,12,0,0,0,12,5,12,1.0,1305.9089866386662,51794.53919831995,882,842,0
SELF-Q4-mixed-fixed_hash-304,304,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 5, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20]","[1, 4, 5, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20]",full_mesh,15143.489530907611,0.014356791999997398,0,36,13,0,0,0,13,1,13,1.0,1164.8838100698163,49867.447654538046,859,810,0
SELF-Q4-mixed-fixed_hash-305,305,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[3, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]","[3, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",full_mesh,15155.6237166312,0.013194417000001124,0,54,14,0,0,0,14,4,14,1.0,1082.544551187943,52233.118583156,778,749,0
SELF-Q4-mixed-fixed_hash-306,306,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",full_mesh,15104.342382703055,0.015193749999998118,0,34,15,0,0,0,15,2,15,1.0,1006.9561588468703,51711.711913515246,787,752,0
SELF-Q4-mixed-fixed_hash-307,307,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,55,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20]",count_upper_bound,11168.758433539244,0.011778041999999544,0,58,12,4,2,0,16,12,16,1.0,698.0474020962027,36968.79216769622,619,600,0
SELF-Q4-mixed-fixed_hash-308,308,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[3, 5, 6, 7, 9, 12, 13, 17, 18, 19]","[3, 5, 6, 7, 9, 12, 13, 17, 18, 19]",full_mesh,15807.762924026832,0.01465783300000112,0,18,10,0,0,0,10,5,10,1.0,1580.7762924026833,47843.81462013418,1038,999,0
SELF-Q4-mixed-fixed_hash-309,309,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 4, 5, 7, 8, 10, 13, 14, 15, 18]","[1, 3, 4, 5, 7, 8, 10, 13, 14, 15, 18]",full_mesh,15434.320724055333,0.015129459000000622,0,27,11,0,0,0,11,3,11,1.0,1403.1200658232121,48426.60362027667,956,914,0
SELF-Q4-mixed-fixed_hash-310,310,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[3, 5, 6, 7, 8, 9, 10, 12, 16, 17, 18, 20]","[3, 5, 6, 7, 8, 9, 10, 12, 16, 17, 18, 20]",full_mesh,15443.382719013855,0.015455875000000674,0,30,12,0,0,0,12,4,12,1.0,1286.9485599178213,50336.91359506928,893,851,0
SELF-Q4-mixed-fixed_hash-311,311,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 4, 5, 7, 9, 12, 14, 15, 16, 18, 19, 20]","[1, 3, 4, 5, 7, 9, 12, 14, 15, 16, 18, 19, 20]",full_mesh,15157.376534671097,0.014617250000000581,0,66,13,0,0,0,13,12,13,1.0,1165.952041128546,50691.882673355474,831,799,0
SELF-Q4-mixed-fixed_hash-312,312,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 18, 19, 20]","[2, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 18, 19, 20]",full_mesh,14945.174022475014,0.014864374999998375,0,42,14,0,0,0,14,1,14,1.0,1067.5124301767867,50625.870112375065,797,765,0
SELF-Q4-mixed-fixed_hash-313,313,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",full_mesh,14773.43028677753,0.014792959000001105,0,55,15,0,0,0,15,8,15,1.0,984.8953524518353,50672.15143388765,765,739,0
SELF-Q4-mixed-fixed_hash-314,314,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,49,"[1, 2, 4, 5, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,9187.248512419144,0.010565750000001373,0,36,15,1,1,0,16,3,16,1.0,574.2030320261965,33516.24256209572,404,384,0
SELF-Q4-mixed-fixed_hash-315,315,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 10, 11, 12, 14, 17, 18, 20]","[1, 2, 3, 10, 11, 12, 14, 17, 18, 20]",full_mesh,16711.736750311524,0.016448165999999986,0,29,10,0,0,0,10,5,10,1.0,1671.1736750311525,50033.68375155762,1117,1070,0
SELF-Q4-mixed-fixed_hash-316,316,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 8, 9, 11, 13, 14, 16, 17, 19, 20]","[1, 4, 8, 9, 11, 13, 14, 16, 17, 19, 20]",full_mesh,15041.682723651693,0.014056917000001334,0,20,11,0,0,0,11,2,11,1.0,1367.425702150154,48583.413618258484,887,835,0
SELF-Q4-mixed-fixed_hash-317,317,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 5, 7, 8, 9, 11, 12, 13, 15, 18, 19]","[1, 4, 5, 7, 8, 9, 11, 12, 13, 15, 18, 19]",full_mesh,15719.524070263466,0.014231750000000432,0,23,12,0,0,0,12,6,12,1.0,1309.9603391886221,50862.620351317324,921,882,0
SELF-Q4-mixed-fixed_hash-318,318,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18]","[2, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18]",full_mesh,14060.926817911806,0.014869875000002253,0,44,13,0,0,0,13,7,13,1.0,1081.609755223985,48994.63408955904,708,657,0
SELF-Q4-mixed-fixed_hash-319,319,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 4, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20]","[2, 3, 4, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20]",full_mesh,15770.72137469685,0.01549804199999727,0,54,14,0,0,0,14,12,14,1.0,1126.480098192632,51948.60687348427,891,856,0
SELF-Q4-mixed-fixed_hash-320,320,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 19, 20]","[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 19, 20]",full_mesh,14691.261312670595,0.013282000000000238,0,44,15,0,0,0,15,8,15,1.0,979.4174208447063,53321.30656335297,664,632,0
SELF-Q4-mixed-fixed_hash-321,321,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,54,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18]","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18]",count_upper_bound,11158.204238132274,0.01332754199999897,0,82,16,1,5,0,16,15,16,1.0,697.3877648832671,38016.02119066139,581,567,1
SELF-Q4-mixed-fixed_hash-322,322,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[3, 5, 6, 8, 10, 13, 14, 16, 18, 19]","[3, 5, 6, 8, 10, 13, 14, 16, 18, 19]",full_mesh,15734.63876403505,0.015614458000001719,0,67,10,0,0,0,10,9,10,1.0,1573.4638764035049,48133.19382017526,1015,983,0
SELF-Q4-mixed-fixed_hash-323,323,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 4, 5, 6, 7, 8, 10, 14, 15, 16, 20]","[2, 4, 5, 6, 7, 8, 10, 14, 15, 16, 20]",full_mesh,16379.004957182126,0.014974999999999739,0,36,11,0,0,0,11,8,11,1.0,1489.0004506529206,50030.024785910624,1060,1018,0
SELF-Q4-mixed-fixed_hash-324,324,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 5, 6, 9, 14, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 6, 9, 14, 16, 17, 18, 19, 20]",full_mesh,15795.490188778298,0.016333750000001146,0,49,12,0,0,0,12,4,12,1.0,1316.290849064858,48627.45094389148,1007,975,0
SELF-Q4-mixed-fixed_hash-325,325,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 4, 5, 6, 10, 11, 13, 14, 16, 18, 20]","[1, 2, 3, 4, 5, 6, 10, 11, 13, 14, 16, 18, 20]",full_mesh,14992.335584757668,0.013073874999999902,0,54,13,0,0,0,13,2,13,1.0,1153.2565834428974,50321.67792378834,818,773,0
SELF-Q4-mixed-fixed_hash-326,326,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17]",full_mesh,15155.262648492995,0.016241000000000838,0,64,14,0,0,0,14,6,14,1.0,1082.5187606066424,51571.31324246499,801,766,0
SELF-Q4-mixed-fixed_hash-327,327,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20]","[1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20]",full_mesh,13695.301922707049,0.012529749999998785,0,21,15,0,0,0,15,4,15,1.0,913.0201281804699,50236.509613535236,603,558,0
SELF-Q4-mixed-fixed_hash-328,328,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,52,"[3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]","[3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",count_upper_bound,10976.616097759817,0.012969709000000051,0,80,12,5,5,0,16,14,16,1.0,686.0385061099886,36273.080488799096,609,594,1
SELF-Q4-mixed-fixed_hash-329,329,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 4, 5, 7, 8, 10, 11, 16, 17, 20]","[2, 4, 5, 7, 8, 10, 11, 16, 17, 20]",full_mesh,15431.108574948039,0.01633199999999846,0,70,10,0,0,0,10,1,10,1.0,1543.110857494804,46525.542874740204,1020,976,0
SELF-Q4-mixed-fixed_hash-330,330,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 6, 9, 10, 11, 13, 14, 15, 20]","[1, 2, 3, 6, 9, 10, 11, 13, 14, 15, 20]",full_mesh,16223.829419503196,0.016121417000000804,0,44,11,0,0,0,11,4,11,1.0,1474.8935835911996,51349.14709751597,990,949,0
SELF-Q4-mixed-fixed_hash-331,331,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 18, 19, 20]","[4, 6, 7, 8, 10, 11, 13, 14, 16, 18, 19, 20]",full_mesh,16117.825409410938,0.016537584000001715,0,78,12,0,0,0,12,10,12,1.0,1343.1521174509114,50919.12704705469,984,954,0
SELF-Q4-mixed-fixed_hash-332,332,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 4, 8, 9, 12, 13, 14, 16, 17, 18, 19]","[1, 2, 3, 4, 8, 9, 12, 13, 14, 16, 17, 18, 19]",full_mesh,14669.901297243854,0.014086750000000592,0,29,13,0,0,0,13,3,13,1.0,1128.453945941835,48759.50648621928,816,773,0
SELF-Q4-mixed-fixed_hash-333,333,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 17, 18, 19]","[2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 17, 18, 19]",full_mesh,14009.73843998452,0.011992792000000918,0,24,14,0,0,0,14,6,14,1.0,1000.6956028560371,50273.6921999226,657,600,0
SELF-Q4-mixed-fixed_hash-334,334,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 5, 6, 7, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 4, 5, 6, 7, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20]",full_mesh,14851.657040778378,0.0142354580000017,0,59,15,0,0,0,15,1,15,1.0,990.1104693852252,53073.2852038919,700,662,0
SELF-Q4-mixed-fixed_hash-335,335,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,56,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19]",count_upper_bound,11904.792180492745,0.014469625000000264,0,63,13,3,3,0,16,14,16,1.0,744.0495112807965,38358.96090246372,695,678,0
SELF-Q4-mixed-fixed_hash-336,336,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 5, 7, 8, 12, 14, 16, 18, 20]","[1, 3, 5, 7, 8, 12, 14, 16, 18, 20]",full_mesh,16508.466011984463,0.014623791999998303,0,33,10,0,0,0,10,8,10,1.0,1650.8466011984463,50847.33005992234,1054,1019,0
SELF-Q4-mixed-fixed_hash-337,337,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 5, 6, 7, 8, 9, 12, 15, 16, 17, 19]","[1, 5, 6, 7, 8, 9, 12, 15, 16, 17, 19]",full_mesh,15219.221664020135,0.01312037499999974,0,71,11,0,0,0,11,6,11,1.0,1383.5656058200123,49786.10832010068,875,832,0
SELF-Q4-mixed-fixed_hash-338,338,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 4, 5, 8, 9, 10, 12, 14, 15, 16, 19, 20]","[1, 4, 5, 8, 9, 10, 12, 14, 15, 16, 19, 20]",full_mesh,15723.687302415341,0.015779374999997486,0,54,12,0,0,0,12,11,12,1.0,1310.3072752012783,48823.436512076696,989,954,0
SELF-Q4-mixed-fixed_hash-339,339,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 5, 6, 8, 9, 10, 12, 15, 17, 18, 20]","[1, 2, 3, 5, 6, 8, 9, 10, 12, 15, 17, 18, 20]",full_mesh,16133.179178882796,0.015564333000000374,0,74,13,0,0,0,13,10,13,1.0,1241.0137829909843,51825.89589441398,953,938,0
SELF-Q4-mixed-fixed_hash-340,340,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[3, 4, 5, 6, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]","[3, 4, 5, 6, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]",full_mesh,14714.164651088235,0.01300816699999885,0,31,14,0,0,0,14,3,14,1.0,1051.0117607920167,50705.82325544118,757,718,0
SELF-Q4-mixed-fixed_hash-341,341,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]","[1, 2, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]",full_mesh,15975.489748238857,0.018345249999999425,0,63,15,0,0,0,15,12,15,1.0,1065.0326498825905,49977.44874119428,987,970,0
SELF-Q4-mixed-fixed_hash-342,342,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,43,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 17, 18, 19, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 17, 18, 19, 20]",count_upper_bound,9546.282662414544,0.010838332999998812,0,85,13,4,7,0,16,12,16,1.0,596.642666400909,31786.413312072724,520,506,1
SELF-Q4-mixed-fixed_hash-343,343,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 5, 6, 7, 9, 15, 16, 18, 20]","[1, 3, 5, 6, 7, 9, 15, 16, 18, 20]",full_mesh,15563.24091814743,0.014886624999999043,0,20,10,0,0,0,10,5,10,1.0,1556.324091814743,48476.20459073717,978,928,0
SELF-Q4-mixed-fixed_hash-344,344,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[4, 5, 7, 10, 11, 12, 13, 14, 15, 16, 20]","[4, 5, 7, 10, 11, 12, 13, 14, 15, 16, 20]",full_mesh,15427.286993252636,0.014035457999998613,0,41,11,0,0,0,11,6,11,1.0,1402.4806357502396,49241.43496626316,927,889,0
SELF-Q4-mixed-fixed_hash-345,345,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 4, 5, 6, 7, 10, 11, 12, 14, 16, 18]","[1, 3, 4, 5, 6, 7, 10, 11, 12, 14, 16, 18]",full_mesh,15553.347798168286,0.015100083000000097,0,56,12,0,0,0,12,11,12,1.0,1296.1123165140239,50016.738990841426,921,885,0
SELF-Q4-mixed-fixed_hash-346,346,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18]","[2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18]",full_mesh,14457.315651671464,0.011691958000000113,0,23,13,0,0,0,13,3,13,1.0,1112.101203974728,50576.57825835732,722,667,0
SELF-Q4-mixed-fixed_hash-347,347,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 3, 4, 5, 6, 7, 8, 9, 12, 16, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 7, 8, 9, 12, 16, 17, 18, 19, 20]",full_mesh,15288.585215639305,0.013183999999998974,0,45,14,0,0,0,14,7,14,1.0,1092.0418011170932,53022.92607819652,774,744,0
SELF-Q4-mixed-fixed_hash-348,348,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19]","[1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19]",full_mesh,14343.562933414336,0.012746834000001428,0,43,15,0,0,0,15,3,15,1.0,956.2375288942891,51137.814667071674,681,636,0
SELF-Q4-mixed-fixed_hash-349,349,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,58,"[1, 3, 4, 5, 6, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11954.93959274149,0.013943624999999571,0,40,16,0,1,0,16,12,16,1.0,747.1837245463431,40154.69796370746,644,624,0
SELF-Q4-mixed-fixed_hash-350,350,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[3, 5, 6, 10, 11, 12, 13, 14, 18, 20]","[3, 5, 6, 10, 11, 12, 13, 14, 18, 20]",full_mesh,15858.741656777098,0.015202416999997581,0,37,10,0,0,0,10,8,10,1.0,1585.8741656777097,48593.70828388549,1022,980,0
SELF-Q4-mixed-fixed_hash-351,351,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[5, 6, 7, 8, 9, 10, 11, 12, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 18, 19, 20]",full_mesh,16365.264725792495,0.014866250000000747,0,63,11,0,0,0,11,4,11,1.0,1487.7513387084086,51916.32362896247,994,957,0
SELF-Q4-mixed-fixed_hash-352,352,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 4, 5, 8, 9, 10, 14, 16, 17, 19, 20]","[2, 3, 4, 5, 8, 9, 10, 14, 16, 17, 19, 20]",full_mesh,15365.32090060219,0.015496875000000188,0,30,12,0,0,0,12,2,12,1.0,1280.4434083835158,49501.60450301094,907,870,0
SELF-Q4-mixed-fixed_hash-353,353,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 19]","[2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 19]",full_mesh,14833.334389834552,0.014262207999998111,0,68,13,0,0,0,13,10,13,1.0,1141.0257222949656,49291.67194917278,824,790,0
SELF-Q4-mixed-fixed_hash-354,354,mixed,fixed_hash,square_active,True,all_sources_cleared_with_certificate,square,True,990.0,81,81,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 16, 17, 18, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 16, 17, 18, 19, 20]",full_mesh,15005.482525246323,0.014217125000001829,0,31,14,0,0,0,14,5,14,1.0,1071.8201803747374,51317.412626231606,785,747,0
